InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
559337,84509C,,2,2011-07-07 16:27:00,3.29,,United Kingdom
574076,21616,,1,2011-11-02 15:38:00,3.29,,United Kingdom
568949,22576,,2,2011-09-29 15:13:00,1.63,,United Kingdom
543826,82583,,1,2011-02-14 09:41:00,4.13,,United Kingdom
579512,23116,,1,2011-11-29 16:47:00,10.79,,United Kingdom
546388,22747,,1,2011-03-11 13:42:00,3.29,,United Kingdom
578844,21949,,1,2011-11-25 16:14:00,2.46,,United Kingdom
556095,22109,,2,2011-06-08 15:27:00,7.46,,United Kingdom
553481,21181,,192,2011-05-17 12:06:00,0.0,,United Kingdom
539451,22028,,1,2010-12-17 16:59:00,0.85,,United Kingdom
550470,21096,,3,2011-04-18 13:49:00,0.83,,United Kingdom
548894,22357,,1,2011-04-04 16:01:00,8.29,,United Kingdom
561651,23308,,1,2011-07-28 15:36:00,1.25,,United Kingdom
577078,22197,,51,2011-11-17 15:17:00,1.63,,United Kingdom
541422,35598D,,1,2011-01-17 17:48:00,2.46,,United Kingdom
552857,22699,,2,2011-05-11 15:34:00,5.79,,United Kingdom
576840,22607,,1,2011-11-16 15:23:00,16.63,,United Kingdom
536544,20902,,1,2010-12-01 14:32:00,12.72,,United Kingdom
544681,21239,,2,2011-02-22 16:28:00,1.63,,United Kingdom
577358,22961,,2,2011-11-18 15:59:00,3.29,,United Kingdom
569372,23559,,3,2011-10-03 16:04:00,4.13,,United Kingdom
545078,21430,,2,2011-02-28 10:15:00,7.46,,United Kingdom
578344,85039A,,1,2011-11-24 09:21:00,1.63,,United Kingdom
572550,23493,,1,2011-10-24 17:06:00,3.29,,United Kingdom
538349,90183A,,1,2010-12-10 14:59:00,2.96,,United Kingdom
562955,84510c,,2,2011-08-11 10:14:00,2.46,,United Kingdom
541219,21881,,10,2011-01-14 14:06:00,0.42,,United Kingdom
577358,21986,,1,2011-11-18 15:59:00,0.83,,United Kingdom
569374,84946,,6,2011-10-03 16:14:00,2.46,,United Kingdom
542109,47566,,4,2011-01-25 13:44:00,10.79,,United Kingdom
573585,84951A,,1,2011-10-31 14:41:00,2.46,,United Kingdom
558811,21987,,3,2011-07-04 11:11:00,1.63,,United Kingdom
541221,20718,,8,2011-01-14 14:28:00,3.29,,United Kingdom
564837,22579,,2,2011-08-30 12:40:00,1.63,,United Kingdom
539074,22689,,1,2010-12-15 17:15:00,7.95,,United Kingdom
547250,21638,,2,2011-03-22 09:30:00,4.13,,United Kingdom
538524,21891,,2,2010-12-13 09:35:00,2.51,,United Kingdom
562553,82600,,1,2011-08-05 16:34:00,4.13,,United Kingdom
580115,22124,,1,2011-12-01 16:22:00,2.46,,United Kingdom
575947,23311,,6,2011-11-13 11:50:00,4.96,,United Kingdom
547042,82583,,1,2011-03-20 11:00:00,4.13,,United Kingdom
579777,90011B,,1,2011-11-30 15:13:00,2.9,,United Kingdom
540352,22074,,6,2011-01-06 14:27:00,0.85,,United Kingdom
541516,22208,,1,2011-01-18 17:34:00,1.63,,United Kingdom
565234,46775D,,2,2011-09-02 09:38:00,8.29,,United Kingdom
537666,22951,,1,2010-12-07 18:36:00,1.28,,United Kingdom
576840,21162,,2,2011-11-16 15:23:00,3.29,,United Kingdom
571257,22630,,1,2011-10-14 17:17:00,4.13,,United Kingdom
562715,21935,,2,2011-08-08 15:34:00,3.29,,United Kingdom
541999,21313,,4,2011-01-25 10:45:00,1.63,,United Kingdom
548373,84596E,,4,2011-03-30 16:34:00,0.83,,United Kingdom
561371,22427,,1,2011-07-26 16:25:00,11.63,,United Kingdom
575477,21165,,1,2011-11-09 16:14:00,4.13,,United Kingdom
540154,22249,,1,2011-01-05 11:30:00,0.81,,United Kingdom
578347,23275,,1,2011-11-24 09:26:00,2.46,,United Kingdom
551547,22739,,1,2011-05-03 09:44:00,4.13,,United Kingdom
545568,21982,,1,2011-03-03 16:22:00,0.83,,United Kingdom
581238,22813,,1,2011-12-08 10:53:00,4.13,,United Kingdom
538524,22818,,8,2010-12-13 09:35:00,0.85,,United Kingdom
561218,22504,,1,2011-07-25 17:11:00,58.29,,United Kingdom
553393,21878,,1,2011-05-16 16:46:00,1.63,,United Kingdom
575875,23080,,1,2011-11-11 13:06:00,16.63,,United Kingdom
571500,23247,,1,2011-10-17 15:09:00,2.89,,United Kingdom
546136,21908,,1,2011-03-09 16:32:00,4.13,,United Kingdom
573553,22659,,1,2011-10-31 13:48:00,2.46,,United Kingdom
546306,84971S,,3,2011-03-10 16:16:00,1.63,,United Kingdom
559162,82482,,1,2011-07-06 16:29:00,5.79,,United Kingdom
550541,85130B,,1,2011-04-19 11:33:00,3.29,,United Kingdom
569372,85032D,,1,2011-10-03 16:04:00,1.63,,United Kingdom
550953,90118,,1,2011-04-21 16:17:00,2.46,,United Kingdom
565928,82494L,,6,2011-09-08 10:09:00,2.95,,EIRE
557502,37467,,2,2011-06-20 15:32:00,2.06,,United Kingdom
565233,23201,,1,2011-09-02 09:34:00,4.13,,United Kingdom
541592,84988,,1,2011-01-19 15:08:00,2.92,,United Kingdom
540154,17012D,,1,2011-01-05 11:30:00,2.51,,United Kingdom
550205,20717,,1,2011-04-15 10:37:00,2.46,,United Kingdom
579508,23340,,1,2011-11-29 16:33:00,3.29,,United Kingdom
537642,84970s,,1,2010-12-07 15:33:00,2.13,,United Kingdom
577263,47503H,,66,2011-11-18 12:31:00,0.0,,United Kingdom
541219,84991,,1,2011-01-14 14:06:00,1.25,,United Kingdom
581439,21650,,1,2011-12-08 16:30:00,0.83,,United Kingdom
581492,90138,,1,2011-12-09 10:03:00,5.4,,United Kingdom
576840,22355,,2,2011-11-16 15:23:00,1.63,,United Kingdom
576618,23220,,1,2011-11-15 17:00:00,1.63,,United Kingdom
545464,22241,,4,2011-03-03 09:10:00,2.46,,United Kingdom
552234,22494,,1,2011-05-06 16:01:00,2.46,,United Kingdom
549668,23009,,2,2011-04-11 12:21:00,16.95,,United Kingdom
566446,22915,,6,2011-09-12 15:40:00,0.83,,United Kingdom
537237,82001S,,1,2010-12-06 09:58:00,7.62,,United Kingdom
561218,21385,,2,2011-07-25 17:11:00,1.63,,United Kingdom
542664,22788,,1,2011-01-31 12:14:00,19.96,,United Kingdom
550474,35915C,,11,2011-04-18 13:58:00,1.65,,United Kingdom
555150,22610,,15,2011-05-31 15:53:00,1.63,,United Kingdom
541696,84970S,,3,2011-01-20 18:08:00,2.08,,United Kingdom
580612,DOT,,1,2011-12-05 11:58:00,2114.0,,United Kingdom
563093,22322,,1,2011-08-11 17:28:00,1.63,,United Kingdom
536544,22451,,2,2010-12-01 14:32:00,6.77,,United Kingdom
557112,47574A,,1,2011-06-16 16:31:00,2.46,,United Kingdom
550541,22087,,5,2011-04-19 11:33:00,5.79,,United Kingdom
577531,22899,,1,2011-11-20 13:58:00,4.13,,United Kingdom
545897,DCGSSGIRL,,5,2011-03-07 17:22:00,3.29,,United Kingdom
547788,21208,,1,2011-03-25 12:00:00,3.29,,United Kingdom
537240,21452,,1,2010-12-06 10:08:00,5.91,,United Kingdom
538524,20767,,1,2010-12-13 09:35:00,5.06,,United Kingdom
555924,22355,,2,2011-06-07 17:12:00,1.63,,United Kingdom
546892,21209,,3,2011-03-17 18:20:00,3.29,,United Kingdom
574950,21670,,2,2011-11-08 09:29:00,3.29,,United Kingdom
565840,21216,,1,2011-09-07 12:02:00,10.79,,United Kingdom
578347,20982,,1,2011-11-24 09:26:00,1.63,,United Kingdom
539492,22835,,2,2010-12-20 10:14:00,9.32,,United Kingdom
556108,84796B,,1,2011-06-08 17:59:00,8.29,,United Kingdom
556094,21658,,1,2011-06-08 15:26:00,8.29,,United Kingdom
562113,85015,,1,2011-08-02 16:11:00,2.46,,United Kingdom
551547,21239,,14,2011-05-03 09:44:00,1.63,,United Kingdom
578065,22814,,2,2011-11-22 15:41:00,0.42,,United Kingdom
554694,47566,,5,2011-05-25 17:06:00,10.79,,United Kingdom
546896,21621,,2,2011-03-17 18:24:00,16.63,,United Kingdom
570465,23293,,1,2011-10-10 16:02:00,2.46,,United Kingdom
559051,85176,,7,2011-07-05 16:47:00,0.79,,United Kingdom
541423,90134,,1,2011-01-17 17:54:00,2.9,,United Kingdom
546896,22811,,1,2011-03-17 18:24:00,5.79,,United Kingdom
544599,22467,,1,2011-02-21 18:15:00,4.96,,United Kingdom
543660,21167,,2,2011-02-11 10:40:00,0.42,,United Kingdom
579557,22688,,1,2011-11-30 11:18:00,17.88,,United Kingdom
559499,21329,,2,2011-07-08 14:22:00,3.29,,United Kingdom
541423,84313B,,1,2011-01-17 17:54:00,5.79,,United Kingdom
559816,10133,,4,2011-07-12 16:11:00,0.83,,United Kingdom
573137,82552,,1,2011-10-27 17:15:00,2.46,,United Kingdom
550953,22260,,3,2011-04-21 16:17:00,1.63,,United Kingdom
539595,85114A,,6,2010-12-20 13:43:00,3.36,,United Kingdom
541497,37327,,1,2011-01-18 15:19:00,5.79,,United Kingdom
543533,21086,,3,2011-02-09 13:00:00,1.63,,United Kingdom
537240,21485,,1,2010-12-06 10:08:00,11.02,,United Kingdom
581238,22988,,1,2011-12-08 10:53:00,2.46,,United Kingdom
564758,21949,,1,2011-08-30 10:39:00,2.46,,United Kingdom
576837,23293,,1,2011-11-16 15:16:00,2.46,,United Kingdom
543660,22318,,2,2011-02-11 10:40:00,5.79,,United Kingdom
540977,85094,,2,2011-01-12 15:01:00,0.85,,United Kingdom
580730,23403,,1,2011-12-05 17:28:00,7.46,,United Kingdom
552194,46000M,,4,2011-05-06 14:24:00,1.55,,United Kingdom
555276,82482,,4,2011-06-01 17:28:00,5.79,,United Kingdom
553535,47566,,4,2011-05-17 15:17:00,4.95,,EIRE
541422,85025C,,1,2011-01-17 17:48:00,3.29,,United Kingdom
545568,21880,,1,2011-03-03 16:22:00,0.42,,United Kingdom
538524,85111,,2,2010-12-13 09:35:00,2.51,,United Kingdom
540026,22766,,1,2011-01-04 13:25:00,5.91,,United Kingdom
566577,20712,,12,2011-09-13 13:29:00,4.13,,United Kingdom
538351,22139,,1,2010-12-10 15:17:00,11.02,,United Kingdom
567151,35815P,,34,2011-09-16 15:51:00,0.0,,United Kingdom
576329,22112,,1,2011-11-14 15:22:00,10.79,,United Kingdom
573585,22851,,2,2011-10-31 14:41:00,1.63,,United Kingdom
564760,22993,,1,2011-08-30 10:47:00,2.46,,United Kingdom
537638,21903,,1,2010-12-07 15:28:00,4.21,,United Kingdom
544599,21794,,1,2011-02-21 18:15:00,13.29,,United Kingdom
543000,70006,,1,2011-02-02 12:17:00,3.29,,United Kingdom
560090,85039B,,4,2011-07-14 16:46:00,1.63,,United Kingdom
560567,22644,,1,2011-07-19 13:57:00,4.13,,United Kingdom
546007,20724,,2,2011-03-08 15:34:00,1.63,,United Kingdom
576617,22816,,71,2011-11-15 16:57:00,0.42,,United Kingdom
580115,22659,,3,2011-12-01 16:22:00,4.13,,United Kingdom
546884,21329,,1,2011-03-17 18:08:00,3.29,,United Kingdom
569545,22996,,1,2011-10-04 16:37:00,0.83,,United Kingdom
539437,22441,,1,2010-12-17 14:54:00,4.21,,United Kingdom
565917,20725,,3,2011-09-07 16:15:00,4.13,,United Kingdom
555324,20665,,1,2011-06-02 11:02:00,5.79,,United Kingdom
537434,84313B,,1,2010-12-06 16:57:00,16.98,,United Kingdom
570858,22629,,1,2011-10-12 15:15:00,1.95,,United Kingdom
538678,22304,,6,2010-12-13 16:46:00,2.55,,United Kingdom
537434,84406B,,1,2010-12-06 16:57:00,6.77,,United Kingdom
539451,15060B,,1,2010-12-17 16:59:00,8.47,,United Kingdom
539437,20974,,2,2010-12-17 14:54:00,1.28,,United Kingdom
545215,84898F,,1,2011-02-28 16:47:00,4.13,,United Kingdom
553768,22699,,1,2011-05-19 10:47:00,5.79,,United Kingdom
539492,21993,,1,2010-12-20 10:14:00,2.51,,United Kingdom
537638,84378,,3,2010-12-07 15:28:00,2.51,,United Kingdom
555397,23201,,1,2011-06-02 17:26:00,4.13,,United Kingdom
579187,22492,,1,2011-11-28 15:31:00,1.63,,United Kingdom
558118,22679,,1,2011-06-27 09:11:00,2.46,,United Kingdom
541219,46118,,1,2011-01-14 14:06:00,3.29,,United Kingdom
551173,18097C,,1,2011-04-26 16:54:00,4.96,,United Kingdom
552493,84970S,,5,2011-05-09 16:21:00,2.08,,United Kingdom
561515,23285,,4,2011-07-27 15:16:00,1.63,,United Kingdom
562114,22784,,4,2011-08-02 16:14:00,10.79,,United Kingdom
568135,22728,,1,2011-09-23 17:04:00,7.46,,United Kingdom
561371,85099F,,3,2011-07-26 16:25:00,4.13,,United Kingdom
568135,21232,,1,2011-09-23 17:04:00,2.46,,United Kingdom
550470,22805,,1,2011-04-18 13:49:00,2.46,,United Kingdom
540154,22317,,1,2011-01-05 11:30:00,2.51,,United Kingdom
541592,22502,,1,2011-01-19 15:08:00,5.95,,United Kingdom
568411,22297,,2,2011-09-27 10:52:00,2.46,,United Kingdom
564825,21003,,1,2011-08-30 12:26:00,5.79,,United Kingdom
551012,21670,,1,2011-04-26 10:32:00,3.29,,United Kingdom
578065,22670,,2,2011-11-22 15:41:00,2.46,,United Kingdom
536596,22802,,1,2010-12-01 17:29:00,19.95,,United Kingdom
580983,23531,,1,2011-12-06 16:26:00,14.13,,United Kingdom
564087,22327,,48,2011-08-23 09:38:00,2.55,,Hong Kong
562955,21035,,16,2011-08-11 10:14:00,6.25,,United Kingdom
558119,21786,,1,2011-06-27 09:12:00,0.79,,United Kingdom
547788,22607,,1,2011-03-25 12:00:00,16.63,,United Kingdom
548663,22090,,1,2011-04-01 14:44:00,6.63,,United Kingdom
580729,22722,,3,2011-12-05 17:24:00,8.29,,United Kingdom
571716,21055,,1,2011-10-18 17:05:00,16.63,,United Kingdom
571508,22173,,1,2011-10-17 15:27:00,5.79,,United Kingdom
559055,22301,,1,2011-07-05 17:09:00,4.96,,United Kingdom
546654,72807b,,1,2011-03-15 14:18:00,8.29,,United Kingdom
556803,84997b,,1,2011-06-14 14:57:00,8.29,,United Kingdom
541422,22413,,1,2011-01-17 17:48:00,5.79,,United Kingdom
559802,22411,,10,2011-07-12 13:48:00,4.13,,United Kingdom
568567,23301,,1,2011-09-27 18:41:00,3.29,,United Kingdom
556812,20898,,1,2011-06-14 17:25:00,2.46,,United Kingdom
573498,21636,,-22,2011-10-31 12:00:00,0.0,,United Kingdom
541592,85094,,1,2011-01-19 15:08:00,0.83,,United Kingdom
571119,22112,,6,2011-10-14 09:04:00,12.46,,United Kingdom
565847,22086,,1,2011-09-07 12:44:00,6.63,,United Kingdom
553539,22692,,1,2011-05-17 15:27:00,0.0,,United Kingdom
561209,22602,,6,2011-07-25 16:57:00,1.63,,United Kingdom
581492,22727,,4,2011-12-09 10:03:00,7.46,,United Kingdom
573137,23526,,4,2011-10-27 17:15:00,12.46,,United Kingdom
537641,21889,,2,2010-12-07 15:32:00,3.36,,United Kingdom
541423,15056N,,1,2011-01-17 17:54:00,12.46,,United Kingdom
565396,85168B,,1,2011-09-02 16:39:00,8.29,,United Kingdom
538351,47559b,,11,2010-12-10 15:17:00,3.36,,United Kingdom
538524,47593B,,1,2010-12-13 09:35:00,0.85,,United Kingdom
546652,22383,,3,2011-03-15 14:18:00,4.96,,United Kingdom
542541,21108,,1,2011-01-28 14:25:00,4.96,,United Kingdom
574074,23427,,1,2011-11-02 15:33:00,24.96,,United Kingdom
547547,21559,,1,2011-03-23 15:30:00,2.46,,United Kingdom
540551,21028,,2,2011-01-10 09:43:00,0.85,,United Kingdom
536592,47566B,,1,2010-12-01 17:06:00,8.47,,United Kingdom
578067,23009,,3,2011-11-22 15:43:00,10.79,,United Kingdom
552660,84519B,,2,2011-05-10 15:03:00,5.79,,United Kingdom
562846,22745,,3,2011-08-10 09:29:00,3.29,,United Kingdom
561371,21786,,1,2011-07-26 16:25:00,0.83,,United Kingdom
579187,21232,,1,2011-11-28 15:31:00,2.46,,United Kingdom
581217,90014A,,1,2011-12-08 09:20:00,10.4,,United Kingdom
568135,21808,,4,2011-09-23 17:04:00,3.29,,United Kingdom
538524,22421,,1,2010-12-13 09:35:00,0.85,,United Kingdom
545895,85150,,1,2011-03-07 17:14:00,4.96,,United Kingdom
576617,84536A,,5,2011-11-15 16:57:00,0.83,,United Kingdom
576329,23425,,1,2011-11-14 15:22:00,4.96,,United Kingdom
578065,22598,,1,2011-11-22 15:41:00,0.83,,United Kingdom
548894,22356,,1,2011-04-04 16:01:00,1.63,,United Kingdom
545176,22350,,1,2011-02-28 14:19:00,0.0,,United Kingdom
570465,35971,,1,2011-10-10 16:02:00,2.46,,United Kingdom
560434,22089,,2,2011-07-18 15:56:00,5.79,,United Kingdom
551997,20707,,3,2011-05-05 15:47:00,0.83,,United Kingdom
556237,22469,,2,2011-06-09 15:34:00,3.29,,United Kingdom
557644,84375,,1,2011-06-21 17:06:00,4.13,,United Kingdom
545667,85131B,,1,2011-03-04 16:07:00,0.83,,United Kingdom
541497,85035B,,1,2011-01-18 15:19:00,3.29,,United Kingdom
578149,84755,,4,2011-11-23 11:11:00,1.24,,United Kingdom
537823,21874,,1,2010-12-08 14:25:00,3.36,,United Kingdom
570688,21775,,2,2011-10-11 16:29:00,2.46,,United Kingdom
547042,21977,,1,2011-03-20 11:00:00,1.25,,United Kingdom
555510,84988,,2,2011-06-03 17:09:00,2.92,,United Kingdom
564530,22678,,3,2011-08-25 14:57:00,0.0,,United Kingdom
572692,21071,,-82,2011-10-25 14:16:00,0.0,,United Kingdom
553718,22421,,1,2011-05-18 16:14:00,0.83,,United Kingdom
555277,22382,,1,2011-06-01 17:30:00,4.13,,United Kingdom
541592,21708,,3,2011-01-19 15:08:00,3.29,,United Kingdom
540418,84086C,,4,2011-01-07 11:04:00,2.51,,United Kingdom
577768,21003,,3,2011-11-21 15:18:00,5.79,,United Kingdom
552675,22135,,1,2011-05-10 15:07:00,0.83,,United Kingdom
540832,84029E,,2,2011-01-11 14:42:00,8.29,,United Kingdom
572897,21169,,1,2011-10-26 14:42:00,4.13,,United Kingdom
578149,82001s,,11,2011-11-23 11:11:00,7.46,,United Kingdom
544323,47559B,,1,2011-02-17 15:51:00,2.46,,United Kingdom
560433,23291,,4,2011-07-18 15:49:00,1.25,,United Kingdom
581439,22574,,3,2011-12-08 16:30:00,1.63,,United Kingdom
538071,22717,,1,2010-12-09 14:09:00,0.85,,United Kingdom
556826,84510a,,1,2011-06-15 10:25:00,2.46,,United Kingdom
540026,21507,,1,2011-01-04 13:25:00,0.85,,United Kingdom
553857,47021G,,48,2011-05-19 13:30:00,0.39,,Unspecified
540977,22403,,7,2011-01-12 15:01:00,0.85,,United Kingdom
542252,22630,,1,2011-01-26 16:01:00,2.46,,United Kingdom
545897,16238,,3,2011-03-07 17:22:00,0.42,,United Kingdom
569898,21928,,3,2011-10-06 16:08:00,4.13,,United Kingdom
569898,82001S,,4,2011-10-06 16:08:00,7.46,,United Kingdom
551012,22355,,61,2011-04-26 10:32:00,2.46,,United Kingdom
537240,22338,,2,2010-12-06 10:08:00,1.28,,United Kingdom
541219,82613D,,7,2011-01-14 14:06:00,0.83,,United Kingdom
557644,22504,,1,2011-06-21 17:06:00,58.29,,United Kingdom
538071,22431,,2,2010-12-09 14:09:00,4.21,,United Kingdom
558904,22027,,1,2011-07-04 16:18:00,0.83,,United Kingdom
563439,20725,,28,2011-08-16 13:05:00,4.96,,United Kingdom
547964,21086,,1,2011-03-28 15:45:00,1.63,,United Kingdom
554511,23010,,1,2011-05-24 15:52:00,12.46,,United Kingdom
548516,20769,,1,2011-03-31 16:28:00,4.96,,United Kingdom
557377,M,,1,2011-06-20 11:00:00,1216.12,,EIRE
577358,22979,,1,2011-11-18 15:59:00,3.29,,United Kingdom
541584,48138,,1,2011-01-19 14:12:00,16.63,,United Kingdom
578065,22141,,1,2011-11-22 15:41:00,4.13,,United Kingdom
559338,22372,,1,2011-07-07 16:30:00,4.13,,United Kingdom
546648,22665,,4,2011-03-15 14:15:00,6.63,,United Kingdom
538177,22459,,2,2010-12-10 09:51:00,5.06,,United Kingdom
574076,21975,,1,2011-11-02 15:38:00,1.25,,United Kingdom
579512,21484,,1,2011-11-29 16:47:00,8.29,,United Kingdom
564818,22902,,2,2011-08-30 12:10:00,4.13,,United Kingdom
541809,22728,,2,2011-01-21 14:58:00,5.79,,United Kingdom
580367,23058,,1,2011-12-02 16:39:00,2.46,,United Kingdom
563093,23202,,1,2011-08-11 17:28:00,4.13,,United Kingdom
578149,23365,,2,2011-11-23 11:11:00,1.25,,United Kingdom
539958,21027,,3,2010-12-23 13:26:00,0.85,,United Kingdom
580115,22212,,1,2011-12-01 16:22:00,4.13,,United Kingdom
540352,90161D,,1,2011-01-06 14:27:00,5.09,,United Kingdom
580729,21126,,1,2011-12-05 17:24:00,1.25,,United Kingdom
546779,22138,,2,2011-03-16 17:19:00,4.95,,United Kingdom
560773,90103,,1,2011-07-20 16:17:00,2.48,,United Kingdom
580729,20727,,1,2011-12-05 17:24:00,4.13,,United Kingdom
555924,22570,,1,2011-06-07 17:12:00,7.46,,United Kingdom
571061,22094,,1,2011-10-13 14:33:00,2.46,,United Kingdom
539958,84913B,,3,2010-12-23 13:26:00,3.36,,United Kingdom
573585,23154,,1,2011-10-31 14:41:00,4.13,,United Kingdom
570258,21874,,1,2011-10-10 09:56:00,3.29,,United Kingdom
570690,85032C,,2,2011-10-11 16:37:00,1.63,,United Kingdom
554960,84380,,2,2011-05-27 15:18:00,3.29,,United Kingdom
544776,22727,,4,2011-02-23 11:39:00,8.29,,United Kingdom
575176,21746,,2,2011-11-08 18:29:00,2.46,,United Kingdom
572897,21930,,3,2011-10-26 14:42:00,4.13,,United Kingdom
559055,46776F,,1,2011-07-05 17:09:00,4.13,,United Kingdom
541827,21209,,3,2011-01-21 17:05:00,1.63,,United Kingdom
578844,22565,,3,2011-11-25 16:14:00,1.63,,United Kingdom
541516,20696,,1,2011-01-18 17:34:00,3.29,,United Kingdom
554514,15039,,1,2011-05-24 15:58:00,1.63,,United Kingdom
574950,23177,,1,2011-11-08 09:29:00,4.58,,United Kingdom
581219,22741,,4,2011-12-08 09:28:00,1.63,,United Kingdom
578067,90130D,,1,2011-11-22 15:43:00,2.9,,United Kingdom
577401,72807C,,1,2011-11-18 17:34:00,4.25,,United Kingdom
575739,21479,,1,2011-11-11 09:05:00,8.29,,United Kingdom
578344,23222,,1,2011-11-24 09:21:00,1.63,,United Kingdom
546891,22356,,1,2011-03-17 18:18:00,1.63,,United Kingdom
548516,85099C,,6,2011-03-31 16:28:00,4.13,,United Kingdom
536982,21670,,2,2010-12-03 14:27:00,3.36,,United Kingdom
555276,22964,,1,2011-06-01 17:28:00,4.13,,United Kingdom
541423,21884,,3,2011-01-17 17:54:00,0.42,,United Kingdom
566602,82494L,,5,2011-09-13 16:05:00,4.13,,United Kingdom
575930,22065,,1,2011-11-11 17:58:00,1.63,,United Kingdom
542906,22132,,2,2011-02-01 15:12:00,1.63,,United Kingdom
541695,85071D,,5,2011-01-20 18:01:00,0.83,,United Kingdom
581492,90059A,,1,2011-12-09 10:03:00,1.65,,United Kingdom
542115,22073,,3,2011-01-25 14:01:00,7.46,,United Kingdom
547398,21931,,1,2011-03-22 16:55:00,4.13,,United Kingdom
541422,85087,,2,2011-01-17 17:48:00,3.29,,United Kingdom
581439,23377,,1,2011-12-08 16:30:00,0.83,,United Kingdom
536876,84536B,,3,2010-12-03 11:36:00,0.85,,United Kingdom
542255,22427,,1,2011-01-26 16:43:00,11.63,,United Kingdom
561369,21508,,1,2011-07-26 16:21:00,0.83,,United Kingdom
558475,22759,,1,2011-06-29 15:58:00,3.29,,United Kingdom
576618,84997D,,1,2011-11-15 17:00:00,8.29,,United Kingdom
543345,21213,,1,2011-02-07 12:29:00,1.25,,United Kingdom
579471,21210,,1,2011-11-29 15:08:00,3.75,,United Kingdom
573585,23002,,4,2011-10-31 14:41:00,0.83,,United Kingdom
541869,21773,,1,2011-01-24 09:35:00,2.46,,United Kingdom
547042,21379,,3,2011-03-20 11:00:00,2.46,,United Kingdom
552520,22138,,2,2011-05-09 16:34:00,10.79,,United Kingdom
572680,21790,,5,2011-10-25 13:48:00,0.85,,Portugal
570871,23290,,3,2011-10-12 16:36:00,2.46,,United Kingdom
540418,85066,,1,2011-01-07 11:04:00,25.49,,United Kingdom
574076,21873,,1,2011-11-02 15:38:00,3.29,,United Kingdom
541811,22118,,1,2011-01-21 15:01:00,11.63,,United Kingdom
576329,22734,,2,2011-11-14 15:22:00,5.79,,United Kingdom
564840,22629,,1,2011-08-30 12:49:00,4.13,,United Kingdom
560298,85099C,,1,2011-07-18 10:26:00,4.13,,United Kingdom
539492,22595,,3,2010-12-20 10:14:00,1.66,,United Kingdom
544928,16237,,1,2011-02-24 18:07:00,0.42,,United Kingdom
559055,21391,,2,2011-07-05 17:09:00,1.63,,United Kingdom
543451,21658,,2,2011-02-08 12:13:00,8.29,,United Kingdom
570592,22423,,2,2011-10-11 11:37:00,24.96,,United Kingdom
566060,22553,,1,2011-09-08 15:27:00,3.29,,United Kingdom
560926,22203,,1,2011-07-22 09:20:00,3.29,,United Kingdom
558245,22734,,8,2011-06-27 16:28:00,0.0,,United Kingdom
551718,22561,,1,2011-05-03 16:06:00,3.29,,United Kingdom
544928,90013B,,1,2011-02-24 18:07:00,4.15,,United Kingdom
551718,21922,,16,2011-05-03 16:06:00,6.62,,United Kingdom
556094,21218,,1,2011-06-08 15:26:00,8.29,,United Kingdom
567901,21775,,1,2011-09-22 16:28:00,2.46,,United Kingdom
545078,22478,,1,2011-02-28 10:15:00,2.46,,United Kingdom
558475,22085,,5,2011-06-29 15:58:00,2.46,,United Kingdom
563093,22874,,1,2011-08-11 17:28:00,4.13,,United Kingdom
